ID,Hours,Machine ID,Department,MSEB Zone,KWH Reading,Consumption,P#F,Parts produced,Molten Metal,Batch ID,Cost of Energy,KWH_Tonne,KWH_part,Date
3857,16,SP2,Sand Plant,Zone B,24289,98,1,86,0,0,₹ 686.00,0,1.139534884,9-Aug-24
3858,17,SP2,Sand Plant,Zone B,24382,93,0.99,82,0,0,₹ 651.00,0,1.134146341,9-Aug-24
3859,18,SP2,Sand Plant,Zone D,24471,89,1,82,0,0,₹ 979.00,0,1.085365854,9-Aug-24
3860,19,SP2,Sand Plant,Zone D,24558,87,0.98,88,0,0,₹ 957.00,0,0.9886363636,9-Aug-24
3861,20,SP2,Sand Plant,Zone D,24641,83,0.91,85,0,0,₹ 913.00,0,0.9764705882,9-Aug-24
3862,21,SP2,Sand Plant,Zone D,24727,86,1,89,0,0,₹ 946.00,0,0.9662921348,9-Aug-24
3863,22,SP2,Sand Plant,Zone A,24811,84,0.91,87,0,0,₹ 420.00,0,0.9655172414,9-Aug-24
3864,23,SP2,Sand Plant,Zone A,24903,92,0.98,88,0,0,₹ 460.00,0,1.045454545,9-Aug-24
3865,0,SP2,Sand Plant,Zone A,24995,92,0.82,84,0,0,₹ 460.00,0,1.095238095,10-Aug-24
3866,1,SP2,Sand Plant,Zone A,25084,89,0.94,82,0,0,₹ 445.00,0,1.085365854,10-Aug-24
3867,2,SP2,Sand Plant,Zone A,25165,81,0.89,84,0,0,₹ 405.00,0,0.9642857143,10-Aug-24
3868,3,SP2,Sand Plant,Zone A,25245,80,0.82,85,0,0,₹ 400.00,0,0.9411764706,10-Aug-24
3869,4,SP2,Sand Plant,Zone A,25325,80,1,89,0,0,₹ 400.00,0,0.8988764045,10-Aug-24
3870,5,SP2,Sand Plant,Zone A,25416,91,0.86,82,0,0,₹ 455.00,0,1.109756098,10-Aug-24
3871,6,SP2,Sand Plant,Zone B,25513,97,0.97,86,0,0,₹ 679.00,0,1.127906977,10-Aug-24
3872,7,SP2,Sand Plant,Zone B,25610,97,0.95,89,0,0,₹ 679.00,0,1.08988764,10-Aug-24
3873,8,SP2,Sand Plant,Zone B,25709,99,0.99,89,0,0,₹ 693.00,0,1.112359551,10-Aug-24
3874,9,SP2,Sand Plant,Zone C,25802,93,0.88,82,0,0,₹ 837.00,0,1.134146341,10-Aug-24
3875,10,SP2,Sand Plant,Zone C,25893,91,0.93,87,0,0,₹ 819.00,0,1.045977011,10-Aug-24
3876,11,SP2,Sand Plant,Zone C,25974,81,0.83,85,0,0,₹ 729.00,0,0.9529411765,10-Aug-24
3877,12,SP2,Sand Plant,Zone B,26059,85,0.84,87,0,0,₹ 595.00,0,0.9770114943,10-Aug-24
3878,13,SP2,Sand Plant,Zone B,26141,82,0.97,87,0,0,₹ 574.00,0,0.9425287356,10-Aug-24
3879,14,SP2,Sand Plant,Zone B,26227,86,0.91,88,0,0,₹ 602.00,0,0.9772727273,10-Aug-24
3880,15,SP2,Sand Plant,Zone B,26326,99,0.91,82,0,0,₹ 693.00,0,1.207317073,10-Aug-24
3881,16,SP2,Sand Plant,Zone B,26421,95,0.83,86,0,0,₹ 665.00,0,1.104651163,10-Aug-24
3882,17,SP2,Sand Plant,Zone B,26509,88,0.82,82,0,0,₹ 616.00,0,1.073170732,10-Aug-24
3883,18,SP2,Sand Plant,Zone D,26590,81,0.99,87,0,0,₹ 891.00,0,0.9310344828,10-Aug-24
3884,19,SP2,Sand Plant,Zone D,26680,90,0.94,85,0,0,₹ 990.00,0,1.058823529,10-Aug-24
3885,20,SP2,Sand Plant,Zone D,26769,89,0.86,80,0,0,₹ 979.00,0,1.1125,10-Aug-24
3886,21,SP2,Sand Plant,Zone D,26855,86,0.88,90,0,0,₹ 946.00,0,0.9555555556,10-Aug-24
3887,22,SP2,Sand Plant,Zone A,26945,90,0.84,81,0,0,₹ 450.00,0,1.111111111,10-Aug-24
3888,23,SP2,Sand Plant,Zone A,27039,94,0.92,90,0,0,₹ 470.00,0,1.044444444,10-Aug-24
3889,0,SP2,Sand Plant,Zone A,27124,85,0.83,82,0,0,₹ 425.00,0,1.036585366,11-Aug-24
3890,1,SP2,Sand Plant,Zone A,27218,94,0.85,89,0,0,₹ 470.00,0,1.056179775,11-Aug-24
3891,2,SP2,Sand Plant,Zone A,27313,95,0.88,81,0,0,₹ 475.00,0,1.172839506,11-Aug-24
3892,3,SP2,Sand Plant,Zone A,27409,96,0.8,81,0,0,₹ 480.00,0,1.185185185,11-Aug-24
3893,4,SP2,Sand Plant,Zone A,27492,83,0.95,81,0,0,₹ 415.00,0,1.024691358,11-Aug-24
3894,5,SP2,Sand Plant,Zone A,27572,80,0.87,83,0,0,₹ 400.00,0,0.9638554217,11-Aug-24
3895,6,SP2,Sand Plant,Zone B,27665,93,0.87,82,0,0,₹ 651.00,0,1.134146341,11-Aug-24
3896,7,SP2,Sand Plant,Zone B,27751,86,0.99,83,0,0,₹ 602.00,0,1.036144578,11-Aug-24
3897,8,SP2,Sand Plant,Zone B,27849,98,0.8,83,0,0,₹ 686.00,0,1.180722892,11-Aug-24
3898,9,SP2,Sand Plant,Zone C,27931,82,0.81,89,0,0,₹ 738.00,0,0.9213483146,11-Aug-24
3899,10,SP2,Sand Plant,Zone C,28016,85,0.81,84,0,0,₹ 765.00,0,1.011904762,11-Aug-24
3900,11,SP2,Sand Plant,Zone C,28116,100,0.81,80,0,0,₹ 900.00,0,1.25,11-Aug-24
3901,12,SP2,Sand Plant,Zone B,28207,91,0.85,87,0,0,₹ 637.00,0,1.045977011,11-Aug-24
3902,13,SP2,Sand Plant,Zone B,28289,82,0.95,89,0,0,₹ 574.00,0,0.9213483146,11-Aug-24
3903,14,SP2,Sand Plant,Zone B,28384,95,0.81,88,0,0,₹ 665.00,0,1.079545455,11-Aug-24
3904,15,SP2,Sand Plant,Zone B,28466,82,0.83,87,0,0,₹ 574.00,0,0.9425287356,11-Aug-24
3905,16,SP2,Sand Plant,Zone B,28548,82,0.82,87,0,0,₹ 574.00,0,0.9425287356,11-Aug-24
3906,17,SP2,Sand Plant,Zone B,28642,94,0.82,86,0,0,₹ 658.00,0,1.093023256,11-Aug-24
3907,18,SP2,Sand Plant,Zone D,28734,92,0.84,81,0,0,"₹ 1,012.00",0,1.135802469,11-Aug-24
3908,19,SP2,Sand Plant,Zone D,28830,96,0.81,89,0,0,"₹ 1,056.00",0,1.078651685,11-Aug-24
3909,20,SP2,Sand Plant,Zone D,28918,88,0.86,85,0,0,₹ 968.00,0,1.035294118,11-Aug-24
3910,21,SP2,Sand Plant,Zone D,29004,86,0.97,83,0,0,₹ 946.00,0,1.036144578,11-Aug-24
3911,22,SP2,Sand Plant,Zone A,29104,100,0.81,88,0,0,₹ 500.00,0,1.136363636,11-Aug-24
3912,23,SP2,Sand Plant,Zone A,29187,83,0.92,83,0,0,₹ 415.00,0,1,11-Aug-24
3913,0,SP2,Sand Plant,Zone A,29283,96,0.97,84,0,0,₹ 480.00,0,1.142857143,12-Aug-24
3914,1,SP2,Sand Plant,Zone A,29382,99,0.88,84,0,0,₹ 495.00,0,1.178571429,12-Aug-24
3915,2,SP2,Sand Plant,Zone A,29475,93,0.94,85,0,0,₹ 465.00,0,1.094117647,12-Aug-24
3916,3,SP2,Sand Plant,Zone A,29565,90,1,88,0,0,₹ 450.00,0,1.022727273,12-Aug-24
3917,4,SP2,Sand Plant,Zone A,29646,81,0.92,89,0,0,₹ 405.00,0,0.9101123596,12-Aug-24
3918,5,SP2,Sand Plant,Zone A,29726,80,0.91,87,0,0,₹ 400.00,0,0.9195402299,12-Aug-24
3919,6,SP2,Sand Plant,Zone B,29824,98,0.89,88,0,0,₹ 686.00,0,1.113636364,12-Aug-24
3920,7,SP2,Sand Plant,Zone B,29920,96,0.9,90,0,0,₹ 672.00,0,1.066666667,12-Aug-24
3921,8,SP2,Sand Plant,Zone B,30009,89,0.93,81,0,0,₹ 623.00,0,1.098765432,12-Aug-24
3922,9,SP2,Sand Plant,Zone C,30091,82,0.86,83,0,0,₹ 738.00,0,0.9879518072,12-Aug-24
3923,10,SP2,Sand Plant,Zone C,30181,90,0.91,80,0,0,₹ 810.00,0,1.125,12-Aug-24
3924,11,SP2,Sand Plant,Zone C,30268,87,0.93,81,0,0,₹ 783.00,0,1.074074074,12-Aug-24
3925,12,SP2,Sand Plant,Zone B,30355,87,0.86,82,0,0,₹ 609.00,0,1.06097561,12-Aug-24
3926,13,SP2,Sand Plant,Zone B,30454,99,0.94,88,0,0,₹ 693.00,0,1.125,12-Aug-24
3927,14,SP2,Sand Plant,Zone B,30548,94,0.88,81,0,0,₹ 658.00,0,1.160493827,12-Aug-24
3928,15,SP2,Sand Plant,Zone B,30642,94,0.81,81,0,0,₹ 658.00,0,1.160493827,12-Aug-24
3929,16,SP2,Sand Plant,Zone B,30722,80,0.95,88,0,0,₹ 560.00,0,0.9090909091,12-Aug-24
3930,17,SP2,Sand Plant,Zone B,30817,95,0.98,89,0,0,₹ 665.00,0,1.06741573,12-Aug-24
3931,18,SP2,Sand Plant,Zone D,30900,83,0.8,87,0,0,₹ 913.00,0,0.9540229885,12-Aug-24
3932,19,SP2,Sand Plant,Zone D,30997,97,0.83,82,0,0,"₹ 1,067.00",0,1.182926829,12-Aug-24
3933,20,SP2,Sand Plant,Zone D,31084,87,0.98,88,0,0,₹ 957.00,0,0.9886363636,12-Aug-24
3934,21,SP2,Sand Plant,Zone D,31175,91,0.9,85,0,0,"₹ 1,001.00",0,1.070588235,12-Aug-24
3935,22,SP2,Sand Plant,Zone A,31272,97,0.98,85,0,0,₹ 485.00,0,1.141176471,12-Aug-24
3936,23,SP2,Sand Plant,Zone A,31368,96,0.88,88,0,0,₹ 480.00,0,1.090909091,12-Aug-24
3937,0,SP2,Sand Plant,Zone A,31465,97,0.84,90,0,0,₹ 485.00,0,1.077777778,13-Aug-24
3938,1,SP2,Sand Plant,Zone A,31560,95,0.97,87,0,0,₹ 475.00,0,1.091954023,13-Aug-24
3939,2,SP2,Sand Plant,Zone A,31650,90,0.92,85,0,0,₹ 450.00,0,1.058823529,13-Aug-24
3940,3,SP2,Sand Plant,Zone A,31736,86,0.96,83,0,0,₹ 430.00,0,1.036144578,13-Aug-24
3941,4,SP2,Sand Plant,Zone A,31831,95,0.99,90,0,0,₹ 475.00,0,1.055555556,13-Aug-24
3942,5,SP2,Sand Plant,Zone A,31929,98,0.99,84,0,0,₹ 490.00,0,1.166666667,13-Aug-24
3943,6,SP2,Sand Plant,Zone B,32010,81,0.96,85,0,0,₹ 567.00,0,0.9529411765,13-Aug-24
3944,7,SP2,Sand Plant,Zone B,32099,89,0.87,81,0,0,₹ 623.00,0,1.098765432,13-Aug-24
3945,8,SP2,Sand Plant,Zone B,32188,89,0.97,86,0,0,₹ 623.00,0,1.034883721,13-Aug-24
3946,9,SP2,Sand Plant,Zone C,32272,84,0.9,89,0,0,₹ 756.00,0,0.9438202247,13-Aug-24
3947,10,SP2,Sand Plant,Zone C,32352,80,0.82,85,0,0,₹ 720.00,0,0.9411764706,13-Aug-24
3948,11,SP2,Sand Plant,Zone C,32434,82,0.89,87,0,0,₹ 738.00,0,0.9425287356,13-Aug-24
3949,12,SP2,Sand Plant,Zone B,32515,81,0.81,82,0,0,₹ 567.00,0,0.987804878,13-Aug-24
3950,13,SP2,Sand Plant,Zone B,32612,97,0.89,89,0,0,₹ 679.00,0,1.08988764,13-Aug-24
3951,14,SP2,Sand Plant,Zone B,32695,83,0.87,81,0,0,₹ 581.00,0,1.024691358,13-Aug-24
3952,15,SP2,Sand Plant,Zone B,32785,90,0.99,89,0,0,₹ 630.00,0,1.011235955,13-Aug-24
3953,16,SP2,Sand Plant,Zone B,32873,88,0.87,90,0,0,₹ 616.00,0,0.9777777778,13-Aug-24
3954,17,SP2,Sand Plant,Zone B,32969,96,0.85,89,0,0,₹ 672.00,0,1.078651685,13-Aug-24
3955,18,SP2,Sand Plant,Zone D,33052,83,0.9,85,0,0,₹ 913.00,0,0.9764705882,13-Aug-24
3956,19,SP2,Sand Plant,Zone D,33142,90,0.93,86,0,0,₹ 990.00,0,1.046511628,13-Aug-24
3957,20,SP2,Sand Plant,Zone D,33228,86,0.93,83,0,0,₹ 946.00,0,1.036144578,13-Aug-24
3958,21,SP2,Sand Plant,Zone D,33309,81,0.98,87,0,0,₹ 891.00,0,0.9310344828,13-Aug-24
3959,22,SP2,Sand Plant,Zone A,33391,82,0.83,90,0,0,₹ 410.00,0,0.9111111111,13-Aug-24
3960,23,SP2,Sand Plant,Zone A,33472,81,0.85,83,0,0,₹ 405.00,0,0.9759036145,13-Aug-24
2890,9,SP1,Sand Plant,Zone C,1838,58,0.75,53,0,0,₹ 522.00,0,1.094339623,30-Jul-24
2891,10,SP1,Sand Plant,Zone C,1897,59,0.65,50,0,0,₹ 531.00,0,1.18,30-Jul-24
2892,11,SP1,Sand Plant,Zone C,1952,55,0.56,60,0,0,₹ 495.00,0,0.9166666667,30-Jul-24
2899,18,SP1,Sand Plant,Zone D,2404,75,0.73,56,0,0,₹ 825.00,0,1.339285714,30-Jul-24
2900,19,SP1,Sand Plant,Zone D,2469,65,0.52,57,0,0,₹ 715.00,0,1.140350877,30-Jul-24
2901,20,SP1,Sand Plant,Zone D,2534,65,0.59,56,0,0,₹ 715.00,0,1.160714286,30-Jul-24
2902,21,SP1,Sand Plant,Zone D,2585,51,0.73,60,0,0,₹ 561.00,0,0.85,30-Jul-24
2914,9,SP1,Sand Plant,Zone C,3353,54,0.68,58,0,0,₹ 486.00,0,0.9310344828,31-Jul-24
2915,10,SP1,Sand Plant,Zone C,3405,52,0.72,55,0,0,₹ 468.00,0,0.9454545455,31-Jul-24
2916,11,SP1,Sand Plant,Zone C,3468,63,0.74,59,0,0,₹ 567.00,0,1.06779661,31-Jul-24
2923,18,SP1,Sand Plant,Zone D,3883,65,0.57,59,0,0,₹ 715.00,0,1.101694915,31-Jul-24
2924,19,SP1,Sand Plant,Zone D,3942,59,0.67,54,0,0,₹ 649.00,0,1.092592593,31-Jul-24
2925,20,SP1,Sand Plant,Zone D,3993,51,0.66,60,0,0,₹ 561.00,0,0.85,31-Jul-24
2926,21,SP1,Sand Plant,Zone D,4061,68,0.73,53,0,0,₹ 748.00,0,1.283018868,31-Jul-24
2938,9,SP1,Sand Plant,Zone C,4796,67,0.69,53,0,0,₹ 603.00,0,1.264150943,1-Aug-24
2939,10,SP1,Sand Plant,Zone C,4858,62,0.56,53,0,0,₹ 558.00,0,1.169811321,1-Aug-24
2940,11,SP1,Sand Plant,Zone C,4912,54,0.5,54,0,0,₹ 486.00,0,1,1-Aug-24
2947,18,SP1,Sand Plant,Zone D,5346,71,0.52,55,0,0,₹ 781.00,0,1.290909091,1-Aug-24
2948,19,SP1,Sand Plant,Zone D,5407,61,0.63,50,0,0,₹ 671.00,0,1.22,1-Aug-24
2949,20,SP1,Sand Plant,Zone D,5480,73,0.56,50,0,0,₹ 803.00,0,1.46,1-Aug-24
2950,21,SP1,Sand Plant,Zone D,5532,52,0.65,53,0,0,₹ 572.00,0,0.9811320755,1-Aug-24
2962,9,SP1,Sand Plant,Zone C,6289,64,0.65,54,0,0,₹ 576.00,0,1.185185185,2-Aug-24
2963,10,SP1,Sand Plant,Zone C,6352,63,0.55,56,0,0,₹ 567.00,0,1.125,2-Aug-24
2964,11,SP1,Sand Plant,Zone C,6423,71,0.72,55,0,0,₹ 639.00,0,1.290909091,2-Aug-24
2971,18,SP1,Sand Plant,Zone D,6841,50,0.69,50,0,0,₹ 550.00,0,1,2-Aug-24
2972,19,SP1,Sand Plant,Zone D,6904,63,0.73,58,0,0,₹ 693.00,0,1.086206897,2-Aug-24
2973,20,SP1,Sand Plant,Zone D,6954,50,0.59,52,0,0,₹ 550.00,0,0.9615384615,2-Aug-24
2974,21,SP1,Sand Plant,Zone D,7007,53,0.61,52,0,0,₹ 583.00,0,1.019230769,2-Aug-24
2986,9,SP1,Sand Plant,Zone C,7779,71,0.52,52,0,0,₹ 639.00,0,1.365384615,3-Aug-24
2987,10,SP1,Sand Plant,Zone C,7848,69,0.54,52,0,0,₹ 621.00,0,1.326923077,3-Aug-24
2988,11,SP1,Sand Plant,Zone C,7904,56,0.64,59,0,0,₹ 504.00,0,0.9491525424,3-Aug-24
2995,18,SP1,Sand Plant,Zone D,8333,63,0.62,58,0,0,₹ 693.00,0,1.086206897,3-Aug-24
2996,19,SP1,Sand Plant,Zone D,8399,66,0.51,55,0,0,₹ 726.00,0,1.2,3-Aug-24
2997,20,SP1,Sand Plant,Zone D,8449,50,0.66,59,0,0,₹ 550.00,0,0.8474576271,3-Aug-24
2998,21,SP1,Sand Plant,Zone D,8506,57,0.57,50,0,0,₹ 627.00,0,1.14,3-Aug-24
3010,9,SP1,Sand Plant,Zone C,9279,71,0.57,55,0,0,₹ 639.00,0,1.290909091,4-Aug-24
3011,10,SP1,Sand Plant,Zone C,9351,72,0.62,60,0,0,₹ 648.00,0,1.2,4-Aug-24
3012,11,SP1,Sand Plant,Zone C,9413,62,0.61,52,0,0,₹ 558.00,0,1.192307692,4-Aug-24
3019,18,SP1,Sand Plant,Zone D,9856,62,0.6,60,0,0,₹ 682.00,0,1.033333333,4-Aug-24
3020,19,SP1,Sand Plant,Zone D,9930,74,0.69,59,0,0,₹ 814.00,0,1.254237288,4-Aug-24
3021,20,SP1,Sand Plant,Zone D,9987,57,0.62,52,0,0,₹ 627.00,0,1.096153846,4-Aug-24
3022,21,SP1,Sand Plant,Zone D,10052,65,0.61,51,0,0,₹ 715.00,0,1.274509804,4-Aug-24
3034,9,SP1,Sand Plant,Zone C,10805,67,0.6,60,0,0,₹ 603.00,0,1.116666667,5-Aug-24
3035,10,SP1,Sand Plant,Zone C,10879,74,0.51,57,0,0,₹ 666.00,0,1.298245614,5-Aug-24
3036,11,SP1,Sand Plant,Zone C,10930,51,0.54,56,0,0,₹ 459.00,0,0.9107142857,5-Aug-24
3043,18,SP1,Sand Plant,Zone D,11386,73,0.54,50,0,0,₹ 803.00,0,1.46,5-Aug-24
3044,19,SP1,Sand Plant,Zone D,11461,75,0.63,56,0,0,₹ 825.00,0,1.339285714,5-Aug-24
3045,20,SP1,Sand Plant,Zone D,11526,65,0.59,56,0,0,₹ 715.00,0,1.160714286,5-Aug-24
3046,21,SP1,Sand Plant,Zone D,11598,72,0.67,58,0,0,₹ 792.00,0,1.24137931,5-Aug-24
3058,9,SP1,Sand Plant,Zone C,12338,64,0.5,59,0,0,₹ 576.00,0,1.084745763,6-Aug-24
3059,10,SP1,Sand Plant,Zone C,12401,63,0.64,58,0,0,₹ 567.00,0,1.086206897,6-Aug-24
3060,11,SP1,Sand Plant,Zone C,12453,52,0.51,54,0,0,₹ 468.00,0,0.962962963,6-Aug-24
3067,18,SP1,Sand Plant,Zone D,12914,69,0.71,50,0,0,₹ 759.00,0,1.38,6-Aug-24
3068,19,SP1,Sand Plant,Zone D,12973,59,0.56,60,0,0,₹ 649.00,0,0.9833333333,6-Aug-24
3069,20,SP1,Sand Plant,Zone D,13027,54,0.69,58,0,0,₹ 594.00,0,0.9310344828,6-Aug-24
3070,21,SP1,Sand Plant,Zone D,13102,75,0.74,59,0,0,₹ 825.00,0,1.271186441,6-Aug-24
3082,9,SP1,Sand Plant,Zone C,13818,50,0.71,53,0,0,₹ 450.00,0,0.9433962264,7-Aug-24
3083,10,SP1,Sand Plant,Zone C,13878,60,0.52,54,0,0,₹ 540.00,0,1.111111111,7-Aug-24
3084,11,SP1,Sand Plant,Zone C,13943,65,0.73,52,0,0,₹ 585.00,0,1.25,7-Aug-24
3091,18,SP1,Sand Plant,Zone D,14368,54,0.58,51,0,0,₹ 594.00,0,1.058823529,7-Aug-24
3092,19,SP1,Sand Plant,Zone D,14441,73,0.74,57,0,0,₹ 803.00,0,1.280701754,7-Aug-24
3093,20,SP1,Sand Plant,Zone D,14504,63,0.61,60,0,0,₹ 693.00,0,1.05,7-Aug-24
3094,21,SP1,Sand Plant,Zone D,14570,66,0.51,53,0,0,₹ 726.00,0,1.245283019,7-Aug-24
3106,9,SP1,Sand Plant,Zone C,15315,53,0.68,51,0,0,₹ 477.00,0,1.039215686,8-Aug-24
3107,10,SP1,Sand Plant,Zone C,15369,54,0.5,53,0,0,₹ 486.00,0,1.018867925,8-Aug-24
3108,11,SP1,Sand Plant,Zone C,15438,69,0.6,60,0,0,₹ 621.00,0,1.15,8-Aug-24
3115,18,SP1,Sand Plant,Zone D,15910,67,0.66,55,0,0,₹ 737.00,0,1.218181818,8-Aug-24
3116,19,SP1,Sand Plant,Zone D,15974,64,0.64,53,0,0,₹ 704.00,0,1.20754717,8-Aug-24
3117,20,SP1,Sand Plant,Zone D,16032,58,0.7,56,0,0,₹ 638.00,0,1.035714286,8-Aug-24
3118,21,SP1,Sand Plant,Zone D,16107,75,0.63,52,0,0,₹ 825.00,0,1.442307692,8-Aug-24
3130,9,SP1,Sand Plant,Zone C,16872,63,0.51,53,0,0,₹ 567.00,0,1.188679245,9-Aug-24
3131,10,SP1,Sand Plant,Zone C,16938,66,0.65,56,0,0,₹ 594.00,0,1.178571429,9-Aug-24
3132,11,SP1,Sand Plant,Zone C,17002,64,0.69,54,0,0,₹ 576.00,0,1.185185185,9-Aug-24
3139,18,SP1,Sand Plant,Zone D,17446,58,0.72,53,0,0,₹ 638.00,0,1.094339623,9-Aug-24
3140,19,SP1,Sand Plant,Zone D,17496,50,0.65,52,0,0,₹ 550.00,0,0.9615384615,9-Aug-24
3141,20,SP1,Sand Plant,Zone D,17549,53,0.72,51,0,0,₹ 583.00,0,1.039215686,9-Aug-24
3142,21,SP1,Sand Plant,Zone D,17622,73,0.52,52,0,0,₹ 803.00,0,1.403846154,9-Aug-24
3154,9,SP1,Sand Plant,Zone C,18365,52,0.53,55,0,0,₹ 468.00,0,0.9454545455,10-Aug-24
3155,10,SP1,Sand Plant,Zone C,18428,63,0.74,56,0,0,₹ 567.00,0,1.125,10-Aug-24
3156,11,SP1,Sand Plant,Zone C,18481,53,0.52,53,0,0,₹ 477.00,0,1,10-Aug-24
3163,18,SP1,Sand Plant,Zone D,18916,54,0.66,56,0,0,₹ 594.00,0,0.9642857143,10-Aug-24
3164,19,SP1,Sand Plant,Zone D,18980,64,0.62,52,0,0,₹ 704.00,0,1.230769231,10-Aug-24
3165,20,SP1,Sand Plant,Zone D,19033,53,0.53,59,0,0,₹ 583.00,0,0.8983050847,10-Aug-24
3166,21,SP1,Sand Plant,Zone D,19088,55,0.53,59,0,0,₹ 605.00,0,0.9322033898,10-Aug-24
3178,9,SP1,Sand Plant,Zone C,19805,53,0.72,51,0,0,₹ 477.00,0,1.039215686,11-Aug-24
3179,10,SP1,Sand Plant,Zone C,19870,65,0.54,60,0,0,₹ 585.00,0,1.083333333,11-Aug-24
3180,11,SP1,Sand Plant,Zone C,19928,58,0.59,52,0,0,₹ 522.00,0,1.115384615,11-Aug-24
3187,18,SP1,Sand Plant,Zone D,20343,54,0.59,57,0,0,₹ 594.00,0,0.9473684211,11-Aug-24
3188,19,SP1,Sand Plant,Zone D,20395,52,0.68,53,0,0,₹ 572.00,0,0.9811320755,11-Aug-24
3189,20,SP1,Sand Plant,Zone D,20446,51,0.61,55,0,0,₹ 561.00,0,0.9272727273,11-Aug-24
3190,21,SP1,Sand Plant,Zone D,20517,71,0.51,57,0,0,₹ 781.00,0,1.245614035,11-Aug-24
3202,9,SP1,Sand Plant,Zone C,21291,64,0.72,57,0,0,₹ 576.00,0,1.122807018,12-Aug-24
3203,10,SP1,Sand Plant,Zone C,21366,75,0.59,55,0,0,₹ 675.00,0,1.363636364,12-Aug-24
3204,11,SP1,Sand Plant,Zone C,21426,60,0.53,53,0,0,₹ 540.00,0,1.132075472,12-Aug-24
3211,18,SP1,Sand Plant,Zone D,21847,59,0.59,55,0,0,₹ 649.00,0,1.072727273,12-Aug-24
3212,19,SP1,Sand Plant,Zone D,21909,62,0.51,59,0,0,₹ 682.00,0,1.050847458,12-Aug-24
3213,20,SP1,Sand Plant,Zone D,21973,64,0.7,57,0,0,₹ 704.00,0,1.122807018,12-Aug-24
3214,21,SP1,Sand Plant,Zone D,22025,52,0.64,53,0,0,₹ 572.00,0,0.9811320755,12-Aug-24
3226,9,SP1,Sand Plant,Zone C,22769,67,0.73,52,0,0,₹ 603.00,0,1.288461538,13-Aug-24
3227,10,SP1,Sand Plant,Zone C,22821,52,0.67,54,0,0,₹ 468.00,0,0.962962963,13-Aug-24
3228,11,SP1,Sand Plant,Zone C,22890,69,0.73,58,0,0,₹ 621.00,0,1.189655172,13-Aug-24
3235,18,SP1,Sand Plant,Zone D,23312,73,0.65,51,0,0,₹ 803.00,0,1.431372549,13-Aug-24
3236,19,SP1,Sand Plant,Zone D,23363,51,0.55,59,0,0,₹ 561.00,0,0.8644067797,13-Aug-24
3237,20,SP1,Sand Plant,Zone D,23420,57,0.67,51,0,0,₹ 627.00,0,1.117647059,13-Aug-24
3238,21,SP1,Sand Plant,Zone D,23470,50,0.64,50,0,0,₹ 550.00,0,1,13-Aug-24
2881,0,SP1,Sand Plant,Zone A,1281,50,0.71,54,0,0,₹ 250.00,0,0.9259259259,30-Jul-24
2882,1,SP1,Sand Plant,Zone A,1331,50,0.62,57,0,0,₹ 250.00,0,0.8771929825,30-Jul-24
2883,2,SP1,Sand Plant,Zone A,1393,62,0.64,56,0,0,₹ 310.00,0,1.107142857,30-Jul-24
2884,3,SP1,Sand Plant,Zone A,1455,62,0.57,54,0,0,₹ 310.00,0,1.148148148,30-Jul-24
2885,4,SP1,Sand Plant,Zone A,1526,71,0.56,54,0,0,₹ 355.00,0,1.314814815,30-Jul-24
2886,5,SP1,Sand Plant,Zone A,1595,69,0.72,51,0,0,₹ 345.00,0,1.352941176,30-Jul-24
2903,22,SP1,Sand Plant,Zone A,2644,59,0.6,56,0,0,₹ 295.00,0,1.053571429,30-Jul-24
2904,23,SP1,Sand Plant,Zone A,2697,53,0.67,58,0,0,₹ 265.00,0,0.9137931034,30-Jul-24
2905,0,SP1,Sand Plant,Zone A,2772,75,0.63,50,0,0,₹ 375.00,0,1.5,31-Jul-24
2906,1,SP1,Sand Plant,Zone A,2834,62,0.69,51,0,0,₹ 310.00,0,1.215686275,31-Jul-24
2907,2,SP1,Sand Plant,Zone A,2905,71,0.54,56,0,0,₹ 355.00,0,1.267857143,31-Jul-24
2908,3,SP1,Sand Plant,Zone A,2975,70,0.73,60,0,0,₹ 350.00,0,1.166666667,31-Jul-24
2909,4,SP1,Sand Plant,Zone A,3043,68,0.71,60,0,0,₹ 340.00,0,1.133333333,31-Jul-24
2910,5,SP1,Sand Plant,Zone A,3108,65,0.55,53,0,0,₹ 325.00,0,1.226415094,31-Jul-24
2927,22,SP1,Sand Plant,Zone A,4122,61,0.6,59,0,0,₹ 305.00,0,1.033898305,31-Jul-24
2928,23,SP1,Sand Plant,Zone A,4177,55,0.72,55,0,0,₹ 275.00,0,1,31-Jul-24
2929,0,SP1,Sand Plant,Zone A,4229,52,0.72,60,0,0,₹ 260.00,0,0.8666666667,1-Aug-24
2930,1,SP1,Sand Plant,Zone A,4292,63,0.68,58,0,0,₹ 315.00,0,1.086206897,1-Aug-24
2931,2,SP1,Sand Plant,Zone A,4357,65,0.7,58,0,0,₹ 325.00,0,1.120689655,1-Aug-24
2932,3,SP1,Sand Plant,Zone A,4417,60,0.58,57,0,0,₹ 300.00,0,1.052631579,1-Aug-24
2933,4,SP1,Sand Plant,Zone A,4486,69,0.59,51,0,0,₹ 345.00,0,1.352941176,1-Aug-24
2934,5,SP1,Sand Plant,Zone A,4540,54,0.59,54,0,0,₹ 270.00,0,1,1-Aug-24
2951,22,SP1,Sand Plant,Zone A,5598,66,0.57,59,0,0,₹ 330.00,0,1.118644068,1-Aug-24
